Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Company 112,Rating agency 3,11/10/2011,Technology,1.250327599,1.046913746,0.689922813,54.52048292,0.119754303,0.127950521,0.666164894,0.145827909,0.063301643,0.088224709,0.119228505,0.534987254,13.1966244,0.859603106,0.466458816,0.070691691,0.842811325,3.276779558,,1.877063788,0.12956801,3.45332182,3.907986644,0.215302702,2.680164486
BB,Company 437,Rating agency 3,11/11/2011,Basic Industries,1.402543778,0.267981386,0.14546148,10.49699516,0.023313874,0.037129368,0.106199413,0.045471987,0.023690497,0.061595838,0.061507892,1.028233149,7.571208226,1.589118412,0.618570049,0.372011628,3.205917262,-2.079443129,5.669081696,2.581277785,0.036961139,5.514112594,-0.645515502,-0.008177155,4.26819582
BBB,Company 15,Rating agency 3,11/13/2011,Consumer Non-Durables,1.626035078,1.095771825,0.764455382,8.017778482,0.066157032,0.109748797,0.213393087,0.127267383,0.080846724,0.200912196,,1.220053243,19.91734729,-11.32154177,1.103681621,0.387214468,0.668525407,0.310130743,,-10.35282637,0.109632268,8.448990492,0.454879429,0.031831785,94.5291015
BB,Company 255,Rating agency 3,11/14/2011,Consumer Services,2.830520567,2.827031051,2.800767011,0,-0.003015501,-0.002419143,0.792466282,0.064484776,-0.001147388,-0.000930419,,0.384160967,0.442989132,0.966257069,0.485319385,0.083644721,0.502838807,0.479972184,,1.942159041,-0.002379686,10.4574297,0.947692646,0.133410406,6.074949874
BBB,Company 109,Rating agency 3,11/18/2011,Public Utilities,1.096840714,0.617543854,0.204029031,31.11117005,0.132436485,0.207870135,0.998382875,0.238260645,0.045732453,0.079243518,0.173016637,0.342443987,0.580997001,2.805527899,0.734667809,0.368343018,0.166675184,1.211544922,2.175064197,3.817121697,0.208573944,5.6032471,7.311592878,0.255811348,1.279411417
BB,Company 419,Rating agency 3,12/15/2011,Technology,4.828612259,3.959658432,2.202130866,67.22160971,0.224630412,0.246796599,0.463504635,0.249982662,0.179545657,0.239308164,0.290357614,0.790190231,12.07274011,0.642376029,0.388954325,0.095903775,0.84878874,6.096017612,17.10910812,1.642235899,0.246166648,5.296995984,7.193776623,0.272704774,10.55818363
BB,Company 270,Rating agency 3,12/16/2011,Public Utilities,0.609132695,0.525220801,0.380080602,39.86631616,0.211036893,0.284559292,0.811467675,0.282143587,0.078157553,0.172439701,0.204760286,0.372736637,0.744646795,1.617584272,0.613199087,0.255205863,0.667275445,326.1900338,250.8719307,2.600932265,0.326602086,1.056005697,484.4959958,0.614030377,0.873536157
A,Company 220,Rating agency 3,12/22/2011,Consumer Services,1.134268285,0.781725623,0.265582065,55.5882768,0.11849674,0.186641903,1.008254236,0.188951773,0.067029223,0.133198321,0.128661997,0.569974818,2.083146851,0.868263438,0.456111504,0.3663259,0.491877685,1.834549207,1.715539654,1.947514073,0.193560827,7.473016688,3.7456734,0.171240671,0
BBB,Company 337,Rating agency 3,12/22/2011,Consumer Services,0.899553841,0.653171282,0.271362813,36.1240135,0.137041761,0.117469277,0.776054367,0.139039308,0.072103834,0.101747741,0.212633118,0.533823403,10.72778122,1.950533869,0.666129658,0.18701833,0.75538623,4535.036669,9842.591314,2.946474232,0.117147156,0.905399629,6018.811527,0.237108317,4.379125793
BBB,Company 337,Rating agency 3,12/22/2011,Consumer Services,0.899553841,0.653171282,0.271362813,36.1240135,0.137041761,0.117469277,0.776054367,0.139039308,0.072103834,0.101747741,0.212633118,0.533823403,10.72778122,1.950533869,0.666129658,0.18701833,0.75538623,4535.036669,9842.591314,2.946474232,0.117147156,0.905399629,6018.811527,0.237108317,4.379125793
A,Company 113,Rating agency 3,1/17/2012,Energy,1.078711602,0.865056305,0.042237844,96.42746915,0.062636834,0.154292557,0.276059118,0.155071554,0.048268369,0.226705435,0.123178016,0.758513722,1.48602495,1.50279951,0.579651614,0.593692487,0.198665468,0.713554794,,2.574712329,0.224777961,6.150513662,3.607346338,0.133718333,3.439047668
BB,Company 167,Rating agency 3,2/16/2012,Public Utilities,1.130452209,0.934298027,0.531527103,29.40073559,0.047632321,0.15086396,1.005036809,0.235905699,0.022566714,0.08087135,0.288333505,0.481398263,0.627225788,11.67846227,0.926411908,0.103040616,0.185272438,1.096763944,,12.62876532,0.151785771,7.03692695,5.874955707,0.432849579,0
AA,Company 425,Rating agency 3,2/17/2012,Transportation,1.89598411,1.618684674,0.466202167,43.03257389,0.071262943,0.107705567,0.995627441,0.113566271,0.108685648,0.204672111,0.545838711,1.519048719,2.995286959,3.935684001,0.797147266,0.340314142,0.716248506,5.21204649,4.39745209,4.945932816,0.108623521,10.62848735,7.186728284,0.132981799,1.765958336
AA,Company 425,Rating agency 3,2/17/2012,Transportation,1.89598411,1.618684674,0.466202167,43.03257389,0.071262943,0.107705567,0.995627441,0.113566271,0.108685648,0.204672111,0.545838711,1.519048719,2.995286959,3.935684001,0.797147266,0.340314142,0.716248506,5.21204649,4.39745209,4.945932816,0.108623521,10.62848735,7.186728284,0.132981799,1.765958336
B,Company 446,Rating agency 3,2/29/2012,Consumer Services,5.699945972,5.510707967,4.93550037,29.97231558,0.024631193,0.018417533,0.563735533,0.118955295,0.012549644,0.010146352,0.046103586,0.514426983,0.983342185,2.621639708,0.722235297,-0.349985922,0.396693867,0.659935559,,3.625847215,0.018383402,5.743358033,1.679118197,0.245734081,9.382121097
BB,Company 460,Rating agency 3,2/29/2012,Capital Goods,2.884528254,1.633849917,0.771470706,53.33473657,-0.00405983,-0.00786615,0.216503017,0.030612421,-0.004016163,-0.009323937,,0.982975674,5.1910673,1.846207732,0.650072785,0.477831094,-1.476813324,-0.891246772,4.120034315,2.871473656,-0.007883969,8.656721936,0.596170972,0.019144474,7.913123888
BB,Company 193,Rating agency 3,3/5/2012,Miscellaneous,1.249754264,0.949602252,0.305652569,54.7690217,0.081527907,0.129479518,0.305564121,0.185350727,0.033954317,0.059363285,0.072803056,0.418389448,13.90385712,1.134379249,0.535635518,0.323219073,0.890498971,3.456138129,,2.143059301,0.128713389,7.379844605,3.922943522,0.204503691,6.232207885
BB,Company 253,Rating agency 3,3/5/2012,Energy,0.843263698,0.380535006,0.048411678,81.43527956,0.26131939,0.413171208,1.004153789,0.459637373,0.075979907,0.15246327,0.187511007,0.2911023,0.349867941,1.452068019,0.594449616,0.373400838,0.995147416,6.023355159,,2.449217166,0.413315943,7.496186794,6.052190406,0.644824914,0
BB,Company 81,Rating agency 3,3/6/2012,Public Utilities,1.028967497,0.570088069,0.337724778,25.8090463,-0.002907466,0.001872789,1.006356354,0.025203285,-0.000763325,0.000547192,,0.263398962,0.393563176,3.352048327,0.767875688,-12.11913085,-0.230317525,-2.761907242,4.851883193,4.321724759,0.001899066,10.85917007,11.91777084,0.307941,0.829586172
A,Company 247,Rating agency 3,3/27/2012,Consumer Non-Durables,0.965906936,0.626159266,0.225627012,37.6719451,0.097670984,0.131798035,0.527862561,0.144725553,0.088987084,0.160072329,0.310141658,0.916215599,3.347311399,2.495843795,0.721454534,0.269864461,0.628164611,3.557999441,2.811027974,3.544899138,0.134109646,10.17706555,5.635697271,0.134610287,2.689044623
BB,Company 96,Rating agency 3,4/5/2012,Technology,1.308406319,0.514748043,0.230195842,24.18724617,0.027695709,0.027542893,0.997839833,0.029052323,0.064364412,0.142993797,0.245185316,2.330755556,10.09236035,2.77402405,0.73400052,0.217502226,0.448938258,1.710641557,,3.808904643,0.027496734,5.187244813,3.840625244,0.049802649,5.277651651
BBB,Company 211,Rating agency 3,4/17/2012,Basic Industries,3.945101088,7.297061103,0.148195396,40.27426792,0.043296622,0.062333851,0.241774056,0.070796317,0.062002185,0.101238726,0.108375833,1.457680335,7.293953542,0.729198139,0.4213662,0.319932858,0.333002916,1.038641167,43.92811604,1.715404796,0.062783907,7.517561964,3.161608493,0.0290283,18.36606162
BB,Company 190,Rating agency 3,4/23/2012,Consumer Non-Durables,1.877760635,0.484134719,0.120300626,15.41075104,0.016091776,-0.004812456,0.046344187,0.016079544,0.04024255,-0.017415262,0.079764313,2.500683607,10.68419435,0.986918516,0.493748664,-0.156470262,0.566547553,10.13986465,,1.974325117,-0.004796232,7.409152699,17.72735996,0.044065912,17.72347738
A,Company 136,Rating agency 3,4/24/2012,Technology,2.786725648,2.480175941,1.13654802,68.13536122,0.24018087,0.319544824,0.947523906,0.335459507,0.11720014,0.193726679,0.215482881,0.484663843,12.56740171,0.856771001,0.457328982,0.253089132,1.009152073,2.231871473,,1.831538445,0.322926899,14.09210433,2.229674012,0.315358541,2.919406
B,Company 457,Rating agency 3,4/24/2012,Energy,0.576532283,0.479379631,0.131492044,53.95094158,0.206730143,0.327045934,0.852077651,0.396087263,0.064837907,0.152118236,0.137567974,0.310464526,0.368871514,1.148347968,0.536652435,0.358888819,-1.044352502,-2.923586248,0.223432796,2.130980684,0.423732478,7.356540282,2.778055349,0.681741755,1.708409809
B,Company 201,Rating agency 3,4/26/2012,Energy,0.556562039,0.360385033,0.015733661,37.08256375,0.179607545,0.270962527,0.99979927,0.337452573,0.092640925,0.168613827,0.315226841,0.518528534,0.589992509,2.451737702,0.711100907,0.347198045,0.994218321,7.108983405,0.060392952,3.401952455,0.274124956,3.694459789,7.056299807,0.539931419,0
BB,Company 237,Rating agency 3,5/7/2012,Energy,0.915995892,0.650384864,0.237782432,48.25789098,0.134714318,0.210760296,0.993977444,0.239408018,0.057140577,0.103283251,0.147984485,0.422054901,0.512738236,1.592455314,0.609551907,0.366408284,0.995129614,11.92645385,,2.598922069,0.210556519,5.287942962,11.8838188,0.479092134,0
B,Company 69,Rating agency 3,5/14/2012,Public Utilities,1.984196681,2.810863685,1.236036516,34.84234296,0.071144622,0.11106424,0.995069333,0.165549186,0.022029844,0.038018451,0.548218022,0.312912619,1.122676571,23.74600007,0.958943831,0.357500758,0.678507531,2.846835028,,25.12874278,0.111488352,8.786298941,4.205556338,0.348681753,10.25319286
BB,Company 165,Rating agency 3,5/21/2012,Technology,1.557684013,1.184938616,0.674593884,39.11316042,0.033051453,0.035950403,0.177443971,0.070395532,0.033227853,0.046998492,0.132489442,1.004228725,1.682943353,3.017753261,0.747493061,0.071078084,0.096303272,0.261288279,,4.031771133,0.036193648,3.339451083,2.705027289,0.184870022,5.361497463
BB,Company 165,Rating agency 3,5/21/2012,Technology,1.557684013,1.184938616,0.674593884,39.11316042,0.033051453,0.035950403,0.177443971,0.070395532,0.033227853,0.046998492,0.132489442,1.004228725,1.682943353,3.017753261,0.747493061,0.071078084,0.096303272,0.261288279,,4.031771133,0.036193648,3.339451083,2.705027289,0.184870022,5.361497463
A,Company 105,Rating agency 3,5/24/2012,Capital Goods,1.817133102,1.35535073,0.273417355,58.90284594,0.085372739,0.114968379,0.238060018,0.114482626,0.097267109,0.165666853,0.193715766,1.138023878,6.815594725,1.026581136,0.505374616,0.252359258,0.816059529,5.996372268,,2.010598111,0.115383923,7.953266485,7.248629783,0.094699548,7.993704426
BB,Company 311,Rating agency 3,5/24/2012,Public Utilities,0.368717488,0.295044654,0.090012566,41.66203116,0.074803895,0.120543407,0.376910573,0.180820424,0.019228467,0.062649953,0.179114718,0.259621307,0.447529075,6.668269515,0.719956035,0.381656357,0.50495171,1.468738688,0.503785668,9.294914148,0.204127057,15.15784485,2.894050628,0.297877778,6.744193385
BBB,Company 101,Rating agency 3,5/25/2012,Consumer Non-Durables,1.146796367,4.46750751,0.206256863,23.28182518,0.085023763,0.115025218,0.671032663,0.131256081,0.118729834,0.25067236,0.433029397,1.396734976,9.409107539,2.680734863,0.724703698,0.259281932,1.014285431,4.632032089,,3.715439085,0.113609583,12.52379922,4.528787504,0.104959826,5.490956869
BBB,Company 101,Rating agency 3,5/25/2012,Consumer Non-Durables,1.146796367,4.46750751,0.206256863,23.28182518,0.085023763,0.115025218,0.671032663,0.131256081,0.118729834,0.25067236,0.433029397,1.396734976,9.409107539,2.680734863,0.724703698,0.259281932,1.014285431,4.632032089,,3.715439085,0.113609583,12.52379922,4.528787504,0.104959826,5.490956869
AA,Company 232,Rating agency 3,5/30/2012,Technology,1.214073244,0.668591038,0.282188458,38.22001535,0.148670218,0.196673474,0.470606107,0.194889885,0.135314597,0.283008364,0.784568264,0.92284766,7.746668257,4.735562369,0.826572779,0.24282505,0.786154929,13.12670996,13.95450301,5.80266037,0.196109392,9.594694465,16.57605123,0.184123706,6.692364925
BBB,Company 356,Rating agency 3,5/30/2012,Capital Goods,3.096970627,0.880914329,0.884044103,0,0.085924953,0.087443195,0.250184402,0.097952992,0.099422207,0.12210456,0.198629247,1.164256887,5.863809495,1.007684213,0.498505426,0.019608323,0.447350882,2.504557582,13.73700096,2.026221462,0.087725201,8.593451096,5.651920923,0.055722142,8.436141756
BBB,Company 273,Rating agency 3,5/31/2012,Consumer Non-Durables,1.402653817,0.75289366,0.169536978,45.67697401,0.053661055,0.059192228,0.258896438,0.078132013,0.045775936,0.128338375,0.098149801,0.86079839,2.620117036,1.133261461,0.53377519,0.102421386,-0.446932794,-0.590884634,,2.112138962,0.111306136,6.580211434,1.308456882,0.04502965,7.168458783
BB,Company 227,Rating agency 3,6/1/2012,Capital Goods,4.124317168,2.871819223,1.700689006,38.11192827,0.091439662,0.128359666,0.278812456,0.127063419,0.079424309,0.130170064,0.149785024,0.868430595,2.829070008,0.875703896,0.460048132,0.274801806,0.553246242,1.306724796,6.29579747,1.854255076,0.127304369,3.479983487,2.369883573,0.145073935,12.0085011
BBB,Company 310,Rating agency 3,6/7/2012,Energy,1.145255848,1.220457568,0.14514967,84.03971921,0.093454947,0.140419816,0.240872718,0.162829917,0.066889496,0.142343092,0.157747264,0.714109428,1.037790904,1.371646747,0.571497847,0.329938373,0.146234743,0.634671485,,2.372426285,0.1683428,7.02718778,4.3806905,0.207474879,2.497362799
A,Company 328,Rating agency 4,6/15/2012,Technology,9.320374083,7.010741338,5.315149883,53.41001945,0.184335611,0.226773992,0.414872041,0.229625861,0.139927452,0.186384513,,0.759830299,12.19697953,-1.005147486,0.121948887,0.191962408,1.007023115,1.832043259,4.725378465,-8.111361887,0.226592596,3.467997715,1.853151057,0.230538109,4.02302382
A,Company 77,Rating agency 2,6/15/2012,Public Utilities,1.008923352,0.843012956,0.43155846,38.68947876,0.021702324,0.094526601,0.582025094,0.115628334,0.010511969,0.052961159,0.02794815,0.48044365,1.244907386,1.671685101,0.6317884,0.027034702,0.453610373,4.771617787,,2.685318048,0.095492397,5.053712841,10.53557742,0.270660095,3.129676995
A,Company 77,Rating agency 2,6/15/2012,Public Utilities,1.008923352,0.843012956,0.43155846,38.68947876,0.021702324,0.094526601,0.582025094,0.115628334,0.010511969,0.052961159,0.02794815,0.48044365,1.244907386,1.671685101,0.6317884,0.027034702,0.453610373,4.771617787,,2.685318048,0.095492397,5.053712841,10.53557742,0.270660095,3.129676995
A,Company 6,Rating agency 4,6/15/2012,Public Utilities,0.749327188,0.660222606,0.104170468,38.8225521,0.031290282,0.053292884,0.544855155,0.073005417,0.014697554,0.027845747,0.037550226,0.465386066,1.182210365,1.554002848,0.608345941,0.376607071,0.419950142,2.431356238,,2.571564819,0.053474788,8.583432553,5.815914219,0.271897633,2.893752981
A,Company 430,Rating agency 4,6/15/2012,Consumer Services,1.245703189,0.992251974,0.383808599,33.78401466,0.027600145,0.051325767,1.008822543,0.069914719,0.023380937,0.053621268,0.045124731,0.845675971,3.692908908,0.933791079,0.477438768,0.446704267,0.447929654,22.49979102,76.96510335,1.939487466,0.051426585,3.45992707,49.77236127,0.094085815,0
A,Company 462,Rating agency 4,6/15/2012,Finance,1.577777473,1.56791928,0.038629237,0,0.075530476,0.158429037,0.609296584,0.075115152,0.014133058,0.031073566,0.056315616,0.188988303,1.047458053,3.031234767,0.752293477,0.241755895,0.784832548,7.706382356,,3.984030755,0.157398662,12.24625788,9.73616553,0.282822043,23.66926967
A,Company 204,Rating agency 4,6/15/2012,Public Utilities,0.9751637,0.451892953,0.118047007,46.08070028,0.061602184,0.099497418,1.006635745,0.14670391,0.023708664,0.044568865,0.083720655,0.383452123,0.407336214,2.569884042,0.721295628,0.351734398,0.110837606,0.508068439,1.379446426,3.551812085,0.097987728,6.740060455,4.701903287,0.166801826,0
A,Company 263,Rating agency 2,6/15/2012,Capital Goods,1.535050043,0.922879799,0.323832465,56.42599875,0.11397601,0.095314575,0.501471178,0.107170928,0.049566009,0.047274148,0.088921976,0.437965085,7.104606894,0.782329837,0.443684264,0.095470055,0.850084017,3.714952715,2.776159005,1.769497481,0.096407467,12.30771828,4.407411385,0.14520025,9.348768266
A,Company 521,Rating agency 4,6/15/2012,Consumer Non-Durables,-0.561963338,-0.138860073,0.017649835,0,0.099870423,0.147868517,0.370098709,0.000129545,-0.916318001,-0.708973357,0.089815329,-9.192778842,-26.70543353,0,0,0,0.542359953,1.793690144,-0.570550424,-0.098755429,0.147160313,81.02552179,3.3377212,0.081087382,35.865093
A,Company 212,Rating agency 4,6/15/2012,Basic Industries,2.776375634,1.77071157,0.502030432,31.14830509,0.039052047,0.062005903,0.097478062,0.062551371,0.053873607,0.103824436,0.10383222,1.386151438,5.339357627,0.955392234,0.485471923,0.314815384,0.572723192,1.863087292,8.020553218,1.956734693,0.062196956,9.362179971,3.262758496,0.051949153,18.72168633
A,Company 67,Rating agency 4,6/15/2012,Public Utilities,0.609402119,0.464941541,0.01255672,48.32630631,0.082541971,0.090971148,0.55909524,0.147414233,0.028862688,0.037676631,0.107744137,0.349466044,0.499960781,2.734541733,0.727584309,0.097248655,0.194146329,1.241186214,2.045428936,3.717684904,0.092219361,8.100176804,6.396702825,0.207135528,6.458901667
A,Company 171,Rating agency 4,6/15/2012,Consumer Non-Durables,2.08235272,0.10186079,0.046300361,0,0.025030669,0.037613191,0.053472088,0.025214852,0.047975277,0.103047564,0.107873798,1.930730133,8.441617521,1.248644862,0.552969684,0.33175984,1.530312135,-5.561927066,,2.227118132,0.03715686,9.421447911,-3.616146762,-0.029139276,10.1554191
A,Company 57,Rating agency 4,6/15/2012,Basic Industries,1.452040785,1.224675077,0.647999866,48.73374496,0.096915468,0.203267427,0.404915053,0.234147864,0.048201194,0.122224881,0.112676497,0.50674145,0.904685769,1.163061588,0.511055962,0.52081654,0.544898502,9.761186492,6.943407344,2.303471047,0.213178978,5.472857368,18.0403557,0.456229204,3.517767381
A,Company 55,Rating agency 4,6/15/2012,Health Care,2.046805089,1.440120552,0.12497111,73.00525802,0.148859596,0.189501289,0.783394283,0.190505944,0.052714281,0.079364853,0.121268325,0.355756645,3.963932521,1.279972264,0.566520066,0.312426811,0.917557111,2.385818963,,2.272944477,0.190716705,9.242762088,2.591592758,0.300522616,3.919539633
A,Company 470,Rating agency 4,6/15/2012,Consumer Services,1.137961972,0.472676286,0.334937554,0.394986798,0.016460459,0.027023105,0.124467934,0.027174888,0.054504416,0.160426598,0.122794429,3.305158581,7.219411764,1.23039238,0.546213593,0.354899748,0.598483054,4.367317486,,2.246879895,0.026843971,10.58691697,7.324155996,0.035947405,11.76474195
